rank,itemCode,itemName,itemPrice,reviewAverage,reviewCount,itemUrl,has_USB,has_expand,has_frontOP,has_TSA,has_lock,has_lightweight,has_hardcase,has_softcase,has_silent,has_360wheel,has_4wheel,has_stopper,has_carry_on,has_large_capacity,has_shock_resistant,has_cup_holder,is_samsonite,is_innovator,has_warranty,has_1year_warranty,has_2year_warranty,has_3year_warranty,for_1night,for_2night,for_3night,for_4night,for_5night,for_short_stay,for_long_stay,appeal_price,appeal_authority,appeal_function,appeal_urgency
11,galleria:10027216,【最大56倍 7/25限定】 ノベルティ付 【正規品2年保証】 イノベーター スーツケース 機内持ち込み フロントオープン Sサイズ innovator ブランド キャリーケース ストッパー付き 軽い 軽量 静音 TSAロック 4輪 3〜4泊 38L Cabin INV50,23980,4.75,437,https://item.rakuten.co.jp/galleria/inn00029/?rafcid=wsc_i_ra_1097478371849223340,False,False,True,True,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
12,kures-store:10000323,"本日終了【P5倍&クーポンで実質4,181~円】 ＼楽天1位／ スーツケース S/M/Lサイズ 機内持ち込み 大容量 国内旅 海外旅 ビジネス 出張 静音 キャリーケース キャリーバッグ カップホルダー USB充電ポート 360度回転キャスター 軽量 頑丈 TSAロック 最大2年保証",7980,4.34,1312,https://item.rakuten.co.jp/kures-store/701lgx/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
13,kashiwa01:10000079,"【26日1時迄実質：2,874円！68％OFFクーポンでP2倍】【楽天1位！】スーツケース USBポート付き 機内持ち込み 耐衝撃 キャリーケース キャリーバッグ カップホルダー付き 隠しフック機能 充電機能 泊まる 軽量 360度回転 大容量 ビジネス 海外旅行 国内旅行 小型",8980,4.5,2152,https://item.rakuten.co.jp/kashiwa01/ksw-sc0006/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
14,libetee:10000012,【ヒルナンデス放送★楽天1位】永久保証 スーツケース 機内持ち込み Libetee リベティ キャリーケース S/M/L 多機能 USBポート付 ドリンクホルダー フロントオープン ストッパー 国産キャスター TSAロック 修学旅行 出張 旅行用 送料無料 翌日配送,25800,4.47,1785,https://item.rakuten.co.jp/libetee/suitcase01/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
15,kures-store:10000181,"本日終了【P5倍&クーポンで実質5,136~円】 ＼楽天1位／ スーツケース フロントオープン S/M/Lサイズ 機内持ち込み 国内旅 海外旅 ビジネス 出張 1-5泊 静音 キャリーケース キャリーバッグ カップホルダー USB充電ポート 360度回転キャスター 軽量 TSAロック 1年保証",8980,4.29,2265,https://item.rakuten.co.jp/kures-store/lgx-sec-ss/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False
16,deepro:10000759,"★期間限定＆4,000円クーポンで5,980円★前開き スーツケース USBポート付き キャリーケース Sサイズ 41L 機内持ち込み 5カラー選ぶ フロントオープン 3-5日用 カップホルダー付き 軽量設計 大容量 多収納ポケット トランク 修学旅行 GOTOトラベル 国内旅行 a-00010",9980,4.47,1561,https://item.rakuten.co.jp/deepro/a-00010/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
17,fkikaku:10000260,♪P5倍＆マルチクーポン配布中♪ 《グリフィンランド》 スーツケース インナーフラット キャリーケース キャリーバッグ Fk1037-1 SS MS M LM 機内持ち込み 軽量 拡張機能 TSAロック ハードケース 海外 国内 旅行 拡張機能付きスーツケース ビジネスキャリーケース 送料無料,5480,4.44,19711,https://item.rakuten.co.jp/fkikaku/1365826/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18,premium-interior:10004092,"【クーポンで4,000円OFF】NORICCO ノリッコ おしり痛くないクッション付 乗れるスーツケース 子供乗れるスーツケース 折りたたみ 子供が乗れる キャリー ケース スーツケース 子供 mサイズ 軽量 ストッパー キャリーケース 大容量 キャリーバッグ 子供用 のりっこ",18800,4.48,1159,https://item.rakuten.co.jp/premium-interior/lffkidscarry-g-c/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,style-on-bag:10003383,【300円offクーポン】【楽天1位】スーツケース キャリーケース SCANDINAVIAN FOREST 機内 持ち込み キャリーバッグ 軽量 頑丈 S/M/L 大容量 3泊 7泊 38L 63L 102L ドリンクホルダー キャスターロック付き 静音 国内旅行 海外旅行 TSAロック かわいい オシャレ 北欧 moz,11990,4.4,149,https://item.rakuten.co.jp/style-on-bag/sfrs-2401/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
20,travelworld:10006790,【60%OFF&割引クーポン】 スーツケース キャリーケース フレームタイプ 軽量 ダイヤルロック ダブルキャスター シンプル ビジネス バッグ L サイズ レジェンドウォーカー 7泊 無料受託手荷物 GRACE グレース グレイス【5509-70】【あす楽対応】,13880,4.49,1582,https://item.rakuten.co.jp/travelworld/5509-70/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
21,visionshop:10000546,＼最大60％OFFクーポン！LINE登録で／革新！スーツケース 大容量 拡張 USBポート付き キャリーバッグ S / M / L サイズ フロントオープン キャリーケース ストッパー付き 多収納ポケット 360度回転 静音 カップホルダー トランク ダブルキャスター 軽量,12180,4.43,201,https://item.rakuten.co.jp/visionshop/ccs-sz006/?rafcid=wsc_i_ra_1097478371849223340,True,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
22,velskyf:10000004,本日終了!【最安3980円〜!】正規店 現役CA パイロット監修 スーツケース キャリーケース 機内持ち込み ドリンクホルダー USBポート ファスナー式 軽量 静音 多機能 Sサイズ Mサイズ Lサイズ キャリーバッグ 旅行 出張 キャスター交換可能,3980,4.55,139,https://item.rakuten.co.jp/velskyf/velskyf02/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
23,lifeideakan:10000008,"【50％割引以上】＼楽天1位／スーツケース 隠しフック キャリーバッグ キャリーケース 機内持ち込み 静音 ダブルキャスター 360度回転 TSAローク搭載 ファスナー式 ビジネス 出張 (S/M/L, 40.5L/65L/98L)",5980,4.49,5112,https://item.rakuten.co.jp/lifeideakan/b6-s/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
24,kures-store:10000415,"本日終了【P5倍&クーポンで実質6,527~円】 ＼楽天1位／ スーツケース フレームタイプ ストッパー付き S/M/Lサイズ 機内持ち込み可能 USB充電ポート カップホルダー 軽量 キャリーケース ダイヤルロック ダブルキャスター バッグ 1-3泊 4-6泊 7泊〜 最大2年保証",17990,4.39,23,https://item.rakuten.co.jp/kures-store/801lgx_2/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False
25,fkikaku:10001744,♪P5倍＆マルチクーポン配布中♪ 《グリフィンランド》 スーツケース Mサイズ キャリーケース キャリーバッグ DL-2823 M 3泊4日 4泊5日 キャリーケース フレーム 中型 シンプル 海外 旅行 修学旅行 海外旅行 フレームタイプ かわいい ブランド 女性 ハードスーツケース,14980,4.62,860,https://item.rakuten.co.jp/fkikaku/dl2823-m/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,False
26,fkikaku:10000299,♪P5倍＆マルチクーポン配布中♪ 《グリフィンランド》 スーツケース Lサイズ キャリーケース キャリーバッグ PC7000 L 5-7泊 フレーム 軽量スーツケース 大型 大きい 大きいサイズ 大容量スーツケース 旅行スーツケース キャリーバック 海外 国内 旅行 おすすめ かわいい,16980,4.44,26353,https://item.rakuten.co.jp/fkikaku/1415758/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
27,magichut:10000431,限定2000円OFFクーポン＆P5倍中★楽天1位・翌日配達★魔法小屋 SKYFLY ZIPで放送！スーツケース フロントオープン 多機能スーツケース キャリーケース Sサイズ Mサイズ ドリンクホルダー USBポート TSAロック キャリーバッグ 軽量 静音 360度回転 旅行 出張 SK1925,13950,4.5,2145,https://item.rakuten.co.jp/magichut/sk1925-mo/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True
28,visionshop:10000490,"＼最大70％OFFで1,974円〜！クーポンで／スーツケース S / M / L サイズ 機内持ち込み 大容量 キャリーケース 静音 キャリーバッグ 頑丈 360度回転 静音キャスター 超軽量 TSAロック トランクケース 修学 海外 旅行 ビジネス 国内 出張 おしゃれ",5980,4.47,180,https://item.rakuten.co.jp/visionshop/ccs-sz002/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
29,premium-interior:10004090,"【クーポンで4,000円OFF】NORICCO ノリッコ 子供乗れるスーツケース 折りたたみ 子供が乗れる キャリー ケース スーツケース mサイズ 軽量 ストッパー キャリーケース 子供 乗れるスーツケース 大容量 キャリーバッグ キッズキャリー 子供用キャリーケース のりっこ",17800,4.42,1120,https://item.rakuten.co.jp/premium-interior/lffkidscarry-m-cc/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
30,kkbussan:10000172,＼24H限定クーポンで3978円～／ 楽天1位 3冠 スーツケース S Mサイズ USBポート付き 機内持ち込み 耐衝撃 TSAロック機能 キャリーケース キャリーバッグ カップホルダー付き 隠しフック機能 充電機能 軽量 360度回転 大容量 海外旅行 旅行 GURAMU,7980,4.53,1523,https://item.rakuten.co.jp/kkbussan/ke101/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
31,travelworld:10006788,【63%OFF&割引クーポン】 スーツケース キャリーケース キャリーバッグ 機内持ち込み 軽量 おしゃれ フレームタイプ ダイヤル式 ダブルキャスター ビジネス バッグ S サイズ レジェンドウォーカー 1泊 2泊 3泊 1〜3日GRACE グレース グレイス【5509-48】【あす楽対応】,9980,4.57,1650,https://item.rakuten.co.jp/travelworld/5509-48/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False
32,fukukyugoods:10000015,＼楽天1位／ 【先着様限定クーポン利用で7592円！】 スーツケース 拡張機能 機内持ち込み s M Lサイズ 軽量 静音 頑丈 かわいい キャリーケース キャリーバッグ 旅行 修学旅行 海外旅行 ビジネス 出張 3泊 5泊 6泊 小型 大型 拡張 YKKファスナー TSAロック 送料無料 大容量,9490,4.58,417,https://item.rakuten.co.jp/fukukyugoods/0201m/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,True,False,True
33,tripleshop:10000181,"【早い者勝ち★7/25迄終了！クーポンで3,980円～！】キャリーケース スーツケース キャリーバッグ 機内持ち込み 3年保証 Sサイズ Mサイズ Lサイズ 軽量 静音 大容量 S M L 小型 中型 大型 suitcase 40L 60L 100L おしゃれ 頑丈 USBポート ファスナー 1-15日用",7360,4.49,1182,https://item.rakuten.co.jp/tripleshop/s-xlx-1682/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
34,busyman:10000228,スーツケース Lサイズ 大容量 キャリーケース TSAロック搭載 USBポート付き カップホルダー付き 軽量 かわいい 静音 容量98L 旅行 海外 人気 おすすめ 女性 中学生 修学旅行 大きめ 7~14日 大型 お盆 TANOBI T9088 8088【一年間品質保証】,5980,4.34,9370,https://item.rakuten.co.jp/busyman/pp003394_1/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,cozyplaza:10000356,"★店長大暴走＆100台限定couponで2,980円★ スーツケース キャリーケース 機内持込可能 S/M/Lサイズ 39L/63L/99L キャリーバッグ 6カラー選ぶ 1-3日用 泊まる 軽量設計 360度回転 大容量 ビジネス 修学旅行 海外旅行 国内旅行 小型 出張 cp-a036",7450,4.54,883,https://item.rakuten.co.jp/cozyplaza/cp-a006/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,rubeauty:10000075,★半額セール★＼楽天1位／スーツケース キャリーケース 軽量 多機能キャリーバッグ 機内持ち込み 多収納ポケット Sサイズ Mサイズ Lサイズ USBポート付き 大容量 6カラー選ぶ カップホルダー付き 1-15泊用 修学旅行 海外旅行 国内旅行 送料無料,7980,4.4,315,https://item.rakuten.co.jp/rubeauty/h1-m1/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
37,lifeideakan:10000334,"【期間限定最安4,880~円】【60％以上割引】スーツケース キャリーバッグ キャリーケース 機内持ち込み 超軽量 静音 拡張機能付き S/M/Lサイズ 旅行 国内旅 海外旅 ビジネス 旅行ビジネス 出張 拡張 360度回転 YKKファスナー TSAロック",6880,4.44,419,https://item.rakuten.co.jp/lifeideakan/b11/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
38,kures-store:10000177,"本日終了【P5倍&クーポンで実質9,240円】 ＼楽天1位／ スーツケース Lサイズ 超軽量 静音 拡張機能付き キャリーケース キャリーバッグ 旅行 国内旅 海外旅 ビジネス 出張 7日 8日 360度回転 大型 格安 拡張 YKKファスナー TSAロック 送料無料 2年保証 大容量 L 100l",11680,4.52,4042,https://item.rakuten.co.jp/kures-store/lgx-sec-l/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
39,selection:10017590,【最大55倍｜7/25限定】2年保証＋特典付き｜イノベーター スーツケース Mサイズ Lサイズ 75L フロントオープン ブックオープン 前開き ストッパー付き 静音 軽量 innovator INV650DOR キャリーケース キャリーバッグ,29700,4.74,132,https://item.rakuten.co.jp/selection/inv650dor/?rafcid=wsc_i_ra_1097478371849223340,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
40,smile-net001:10000558,【楽天1位★正規品】 乗れる スーツケース キャリーバッグ 子供 乗れる キャリーバッグ 乗れる キャリーケース 子供 乗れる キャリーケース キッズ 乗れる スーツケース キャリーバッグ 座れる 子供 子供乗れる 拡張 多機能 軽量,17800,4.43,326,https://item.rakuten.co.jp/smile-net001/suitcase-10/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
41,cocotrip:10000118,スーツケース キャリーケース 機内持ち込み フロントオープン sサイズ ssサイズ ストッパー付き 着脱式キャスター 前開き 軽量 小さめ 丈夫 キャスターロック ダイヤル式 TSAロック 仕事 出張 ビジネス キャリーバッグ,10800,4.35,951,https://item.rakuten.co.jp/cocotrip/10006/?rafcid=wsc_i_ra_1097478371849223340,False,False,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,glv:10023533,＼店内、モール内最安挑戦中／ サムソナイト C-LITE シーライト 75cm 94L Samsonite コスモライト スピナー 軽量 4輪 スーツケース 122861 141370 Spinner 75 キャリーバッグ 母の日 父の日,41999,4.68,1324,https://item.rakuten.co.jp/glv/sn9-92/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43,vividcosme:10000111,＼P10倍／超軽量 スーツケース スペアキャスター付き MAIMO COLOR YOU kei S M L サイズ 機内持ち込み キャリーケース 日本製 hinomotoキャスター ストッパー付きキャスター USBポート TSAロック 1年保証 軽い 軽量 静音 大容量,19980,4.61,70,https://item.rakuten.co.jp/vividcosme/m2pr/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False
44,travelworld:10006794,【64%OFF&割引クーポン】スーツケース キャリーケース キャリーバッグ おしゃれ フレームタイプ 軽量 ダイヤル式 ダブルキャスター ビジネス バッグ M サイズ レジェンドウォーカー 3泊 4泊 5泊 無料受託手荷物 GRACE グレース グレイス【5509-57】【あす楽対応】,12780,4.5,1630,https://item.rakuten.co.jp/travelworld/5509-57/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False
45,busyman:10001754,スーツケース Mサイズ 軽量 キャリーケース 機内持込 フレームタイプ TSAロック 大容量 高級感 アルミ ダブルキャスター 頑丈 おしゃれ 海外 おすすめ 女性 Sサイズ Lサイズ お盆 TANOBI HL928【キャンペーン参加で3年間品質保証獲得！】,6080,4.38,388,https://item.rakuten.co.jp/busyman/pp190625/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
46,roiscompany:10000048,スーツケース キャリーケース S M L XL サイズ 機内持ち込み USBポート キャリーバッグ ドリンクホルダー フック 充電 大型 静音 ダブルキャスター 耐衝撃 TSAロック 多機能 軽量 収納 修学 国内 海外 旅行 出張 遠征 LCC トランク カップホルダー 人気 高評価 鍵不要 JOYme,3998,4.51,208,https://item.rakuten.co.jp/roiscompany/4015/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
47,marine-market:10000038,"★店長大暴走〜100台限定〜クーポンで2,980円★スーツケース キャリーケース Sサイズ 35L キャリーバッグ 6カラー選ぶ 1-3日用 泊まる 軽量設計 360度回転 大容量 ファスナー式 ビジネス 修学旅行 海外旅行 GOTOトラベル 国内旅行 小型 出張 mar-a006",9933,4.56,1128,https://item.rakuten.co.jp/marine-market/mar-a006/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
48,selection:10017591,【最大55倍｜7/25限定】2年保証＋特典付き｜イノベーター スーツケース Lサイズ LL 92L フロントオープン ブックオープン 前開き ストッパー付き 大型 大容量 静音 軽量 innovator INV750DOR キャリーケース キャリーバッグ inv750dor ldor,33000,4.74,182,https://item.rakuten.co.jp/selection/inv750dor/?rafcid=wsc_i_ra_1097478371849223340,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
49,luckpanda:10000059,【最大40％OFFクーポン配布中】スーツケース 機内持ち込み sサイズ キャリーケース m lサイズ 軽量 mサイズ 拡張 l キャリーバッグ 小型 中型 大型 TSAロック 静音 旅行 海外 トランクケース 大容量 拡張機能付き かわいい おしゃれ レディース メンズ ty8098,3980,4.31,2932,https://item.rakuten.co.jp/luckpanda/outlet-s-r/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
