rank,itemCode,itemName,itemPrice,reviewAverage,reviewCount,itemUrl,has_USB,has_expand,has_frontOP,has_TSA,has_lock,has_lightweight,has_hardcase,has_softcase,has_silent,has_360wheel,has_4wheel,has_stopper,has_carry_on,has_large_capacity,has_shock_resistant,has_cup_holder,is_samsonite,is_innovator,has_warranty,has_1year_warranty,has_2year_warranty,has_3year_warranty,for_1night,for_2night,for_3night,for_4night,for_5night,for_short_stay,for_long_stay,appeal_price,appeal_authority,appeal_function,appeal_urgency
11,busyman:10000122,【商品限定P5倍開催！】スーツケース 機内持込 軽量 キャリーバッグ TSAロック USBポート ドリンクホルダー 静音 人気 修学旅行 大容量 頑丈 かわいい おすすめ SSサイズ Sサイズ Mサイズ Lサイズ 子供へ T9088 TANOBI【キャンペーン参加で3年間品質保証獲得！】,3980,4.38,15642,https://item.rakuten.co.jp/busyman/pp003393/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
12,nihontaro:10000650,"＼TIME SALE 80％OFFで2,750円／韓国で大人気 スーツケース 機内持ち込み 耐衝撃 USBポート キャリーバッグ SMLサイズ39L/63L/93L キャスター取り外し 多収納ポケット スマホスタンド 360回転 静音 カップホルダー 隠しフック 軽量設計トランク ダブルキャスター mzk-sc0032",20490,4.54,144,https://item.rakuten.co.jp/nihontaro/mzk-sc0032/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
13,lifeideakan:10000008,"【50％割引以上】＼楽天1位／スーツケース 隠しフック キャリーバッグ キャリーケース 機内持ち込み 静音 ダブルキャスター 360度回転 TSAローク搭載 ファスナー式 ビジネス 出張 (S/M/L, 40.5L/65L/98L)",5980,4.49,5082,https://item.rakuten.co.jp/lifeideakan/b6-s/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
14,enfiri:10000057,★衝撃価格60%OFFクーポン★point 5倍★ 先着10台限定 スーツケース キャリーケース キャリーバッグ 4カラー選ぶ 宿泊 超軽 大容量 トランク 修学旅行 海外旅行 GOTOトラベル 国内旅行 送料無料 ef-a035,8150,4.56,299,https://item.rakuten.co.jp/enfiri/ef-a035/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
15,outlet-traveler:10001434,【75％OFF】★楽天ランキング2020受賞★ キャリーケース スーツケース 機内持ち込み キャリーバッグ 1年保証 ファスナー 軽い ハード 安い かわいい 修学旅行 軽量 1泊 2日 2泊 3日 用 SS サイズ 5082-48 レジェンドウォーカー LEGEND WALKER 防災,3480,4.57,4201,https://item.rakuten.co.jp/outlet-traveler/5082-48/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,True,False,False
16,kures-store:10000181,"【65%OFF&クーポンで最安4,890~円】 ＼楽天1位／ スーツケース フロントオープン S/M/Lサイズ 機内持ち込み 国内旅 海外旅 ビジネス 出張 1-5泊 静音 キャリーケース キャリーバッグ カップホルダー USB充電ポート 360度回転キャスター 軽量 TSAロック 1年保証",8480,4.29,2237,https://item.rakuten.co.jp/kures-store/lgx-sec-ss/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False
17,rubeauty:10000075,★半額セール★＼楽天1位／スーツケース キャリーケース 軽量 多機能キャリーバッグ 機内持ち込み 多収納ポケット Sサイズ Mサイズ Lサイズ USBポート付き 大容量 6カラー選ぶ カップホルダー付き 1-15泊用 修学旅行 海外旅行 国内旅行 送料無料,7980,4.4,312,https://item.rakuten.co.jp/rubeauty/h1-m1/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False
18,travelworld:10006790,【60%OFF&割引クーポン】 スーツケース キャリーケース フレームタイプ 軽量 ダイヤルロック ダブルキャスター シンプル ビジネス バッグ L サイズ レジェンドウォーカー 7泊 無料受託手荷物 GRACE グレース グレイス【5509-70】【あす楽対応】,13880,4.49,1580,https://item.rakuten.co.jp/travelworld/5509-70/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,shintabi:10000029,先着様限定【24%OFFクーポン配布中】New Trip キャリーケース スーツケース 大型 S M Lサイズ 機内持込 拡張 超軽量 大容量 静音 頑丈 キャリーバッグ 40L 60L 95L 旅行 修学旅行 海外旅行 TSAロック ビジネス 出張 2泊 3泊 4泊 7泊 8泊 TSAロック 1年保証 GB0201,9490,4.59,127,https://item.rakuten.co.jp/shintabi/new0201l/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,True,False,True,True
20,kures-store:10000323,"【59%OFF&クーポンで最安4,390~円】 ＼楽天1位／ スーツケース S/M/Lサイズ 機内持ち込み 大容量 国内旅 海外旅 ビジネス 出張 静音 キャリーケース キャリーバッグ カップホルダー USB充電ポート 360度回転キャスター 軽量 頑丈 TSAロック 最大2年保証",7980,4.33,1275,https://item.rakuten.co.jp/kures-store/701lgx/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
21,deepro:10000759,"★期間限定＆4,000円クーポンで5,980円★前開き スーツケース USBポート付き キャリーケース Sサイズ 41L 機内持ち込み 5カラー選ぶ フロントオープン 3-5日用 カップホルダー付き 軽量設計 大容量 多収納ポケット トランク 修学旅行 GOTOトラベル 国内旅行 a-00010",9980,4.47,1513,https://item.rakuten.co.jp/deepro/a-00010/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
22,artpiecenadas:10000008,"【最安値挑戦★クーポンで最安4,280~円】楽天1位 スーツケース S/M/Lサイズ 機内持ち込み 超軽量 耐衝撃 静音 大型 キャリーケース キャリーバッグ 360度回転ダイヤ 格安 軽量 TSAロック 送料無料 旅行支援 旅行 国内旅 海外旅 ビジネス 出張 最大2年保証",4580,4.21,501,https://item.rakuten.co.jp/artpiecenadas/bg-l0301lgx-l/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
23,libetee:10000012,【ヒルナンデス放送★楽天1位】永久保証 スーツケース 機内持ち込み Libetee リベティ キャリーケース S/M/L 多機能 USBポート付 ドリンクホルダー フロントオープン ストッパー 国産キャスター TSAロック 修学旅行 出張 旅行用 送料無料 翌日配送,25800,4.47,1742,https://item.rakuten.co.jp/libetee/suitcase01/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
24,velskyf:10000004,【最安3980円〜＋エントリーでP最大22倍!】【正規店】現役CA パイロット監修 スーツケース キャリーケース 機内持ち込み ドリンクホルダー USBポート ファスナー式 軽量 静音 多機能 Sサイズ Mサイズ キャリーバッグ 旅行 出張 キャスター交換可能,3980,4.54,127,https://item.rakuten.co.jp/velskyf/velskyf02/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
25,shintabi:10000048,先着様限定【24%OFFクーポン配布中】 New Trip スーツケース キャリーケース 超軽量 機内持ち込み Sサイズ Mサイズ Lサイズ 大容量 拡張機能付き 静音 頑丈 旅行 ビジネス 出張 修学旅行 海外旅行 国内旅行 送料無料 大型 小型 YKKファスナー TSAロック 40L 60L 95L,9490,4.66,100,https://item.rakuten.co.jp/shintabi/new0201s-ss/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
26,kroeus:10000456,【クーポンで9000円から★1年保証】スーツケース キャリーバッグ キャリーケース 機内持ち込み 軽量 おしゃれ フレームタイプ ダイヤル式 アルミフレーム スーツケース ダブルキャスター ビジネス 静音効果 メッシュポケット Sサイズ Mサイズ Lサイズ XLサイズ,12000,4.43,700,https://item.rakuten.co.jp/kroeus/s1608/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False
27,b4u-shop:10002446,【P5★1000OFFクーポン配布中！ ♪07/15 23:59終了!】B4U 機内持ち込み スーツケース フレームタイプ Sサイズ Mサイズ 20インチ 24インチ USBポート カップホルダー ダイヤル式ロック ダブルキャスター 静音 大容量 耐衝撃 キャリーケース キャリーバッグ 修学旅行 おしゃれ,9980,4.36,489,https://item.rakuten.co.jp/b4u-shop/1zk221148d/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28,roiscompany:10000048,スーツケース キャリーケース S M L XL サイズ 機内持ち込み USBポート キャリーバッグ ドリンクホルダー フック 充電 大型 静音 ダブルキャスター 耐衝撃 TSAロック 多機能 軽量 収納 修学 国内 海外 旅行 出張 遠征 LCC トランク カップホルダー 人気 高評価 鍵不要 JOYme,3998,4.51,205,https://item.rakuten.co.jp/roiscompany/4015/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
29,kashiwa01:10000079,"【タイムセール実質：3,592円！60％OFFクーポンで】【楽天1位！】スーツケース USBポート付き 機内持ち込み 耐衝撃 キャリーケース キャリーバッグ カップホルダー付き 隠しフック機能 充電機能 泊まる 軽量 360度回転 大容量 ビジネス 海外旅行 国内旅行 小型",8980,4.5,2100,https://item.rakuten.co.jp/kashiwa01/ksw-sc0006/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
30,rocco-shop:10009943,サムソナイト スーツケース C-LITE シーライト 75cm 94L コスモライト Samsonite スピナー 軽量 4輪 122861『送料無料（一部地域除く）』,40990,4.48,62,https://item.rakuten.co.jp/rocco-shop/k02671/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,kkbussan:10000168,【楽天1位 3冠】 24H限定クーポンで6460円〜 スーツケース フロントオープン 機内持ち込み 一体型 大容量 S Mサイズ ワンタッチ前開き TSAロック機能 USBポート耐衝撃 キャリーケース キャリーバッグ カップホルダー 隠しフック 充電 軽量 静音 GURAMU,7960,4.42,468,https://item.rakuten.co.jp/kkbussan/ke102/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
32,fukukyugoods:10000015,【先着様限定クーポン配布中！】 スーツケース 拡張機能 機内持ち込み s M Lサイズ 軽量 静音 頑丈 かわいい キャリーケース キャリーバッグ 旅行 修学旅行 海外旅行 ビジネス 出張 3泊 5泊 6泊 小型 大型 拡張 YKKファスナー TSAロック 送料無料 大容量,9490,4.58,416,https://item.rakuten.co.jp/fukukyugoods/0201m/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True
33,travelworld:10006788,【63%OFF&割引クーポン】 スーツケース キャリーケース キャリーバッグ 機内持ち込み 軽量 おしゃれ フレームタイプ ダイヤル式 ダブルキャスター ビジネス バッグ S サイズ レジェンドウォーカー 1泊 2泊 3泊 1〜3日GRACE グレース グレイス【5509-48】【あす楽対応】,9980,4.57,1649,https://item.rakuten.co.jp/travelworld/5509-48/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False
34,libetee:10000033,【ヒルナンデス放送★楽天1位】永久保証 スーツケース 機内持ち込み Libetee リベティ キャリーケース M 多機能 USBポート付 ドリンクホルダー フロントオープン ストッパー 国産キャスター TSAロック 出張 旅行用 送料無料 翌日配送 Mサイズ 3〜7泊 新機能 内部収納アクセス,25800,4.59,145,https://item.rakuten.co.jp/libetee/libetee001/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
35,velskyf:10000000,【クーポンで6580円〜＋エントリーでP最大22倍!】1位獲得!【正規店】現役CA監修 パイロット推奨 スーツケース キャリーケース 機内持ち込み ファスナー式 キャリーバッグ 軽量 静音 大型 Sサイズ Mサイズ Lサイズ 旅行 出張 キャスター交換可能,8480,4.52,834,https://item.rakuten.co.jp/velskyf/velskyf01/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
36,grand:10000094,【本日限定！先着10名様50％OFF】 スーツケース キャリーケース キャリーバッグ 4カラー選ぶ 小型1-3日用 宿泊 超軽 大容量 Sサイズ トランク 修学旅行 海外旅行 GOTOトラベル 国内旅行 送料無料 a-00018,5960,4.41,623,https://item.rakuten.co.jp/grand/a-00018/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37,busyman:10001755,【商品限定P5倍開催！】スーツケース 機内持ち込み 軽量 キャリーケース フレームタイプ USBポート付き ドリンクホルダー TSAロック 大容量 ストッパー付き 高級感 海外 頑丈 静音 Sサイズ Mサイズ Lサイズ おすすめ 修学旅行 学生 YS01 TANOBI【一年間品質保証】,4580,4.3,214,https://item.rakuten.co.jp/busyman/pp190626/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
38,kures-store:10000177,"【69%OFF&クーポンで最安9,730円】 ＼楽天1位／ スーツケース Lサイズ 超軽量 静音 拡張機能付き キャリーケース キャリーバッグ 旅行 国内旅 海外旅 ビジネス 出張 7日 8日 360度回転 大型 格安 拡張 YKKファスナー TSAロック 送料無料 2年保証 大容量 L 100l",11680,4.52,4019,https://item.rakuten.co.jp/kures-store/lgx-sec-l/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False
39,rilish-shop:10000023,"本日2,500円OFF【 防水 × 拡張 】スーツケース キャリーケース 機内持ち込み 軽量 大容量 【バッグ固定ベルト付属】 ストッパー付き 拡張機能 キャスターロック type-C type-A 充電ポート付き S M L USB 耐水 止水 旅行 ビジネス 出張 海外旅行 頑丈 送料無料",9980,4.39,295,https://item.rakuten.co.jp/rilish-shop/innovel-suitcase/?rafcid=wsc_i_ra_1097478371849223340,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
40,tripleshop:10000181,"【先着様限定！クーポンで4,932円～】キャリーケース スーツケース キャリーバッグ 機内持ち込み 3年保証 Sサイズ Mサイズ Lサイズ 軽量 静音 大容量 S M L 小型 中型 大型 suitcase 40L 60L 100L おしゃれ 頑丈 USBポート ファスナー 1-15日用",7360,4.49,1177,https://item.rakuten.co.jp/tripleshop/s-xlx-1682/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
41,travelworld:10008984,【54%OFF&割引クーポン】LW 60cm (5524-60) スーツケース キャリーケース キャリーバッグ ファスナータイプ フロントオープン 軽量 容量拡張機能 カップホルダー USBポート ダイヤルロック 静音ダブルキャスター シンプル カジュアル Mサイズ 3〜5泊 あす楽 送料無料,10480,4.5,556,https://item.rakuten.co.jp/travelworld/5524-60/?rafcid=wsc_i_ra_1097478371849223340,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False
42,premium-interior:10004092,"【クーポンで4,000円OFF】NORICCO ノリッコ おしり痛くないクッション付 乗れるスーツケース 子供乗れるスーツケース 折りたたみ 子供が乗れる キャリー ケース スーツケース 子供 mサイズ 軽量 ストッパー キャリーケース 大容量 キャリーバッグ 子供用 のりっこ",18800,4.47,1144,https://item.rakuten.co.jp/premium-interior/lffkidscarry-g-c/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
43,premium-interior:10004090,"【クーポンで4,000円OFF】NORICCO ノリッコ 子供乗れるスーツケース 折りたたみ 子供が乗れる キャリー ケース スーツケース mサイズ 軽量 ストッパー キャリーケース 子供 乗れるスーツケース 大容量 キャリーバッグ キッズキャリー 子供用キャリーケース のりっこ",17800,4.42,1110,https://item.rakuten.co.jp/premium-interior/lffkidscarry-m-cc/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
44,busyman:10000228,【商品限定P5倍開催！】スーツケース Lサイズ 大容量 キャリーケース TSAロック搭載 USBポート付き カップホルダー付き 軽量 かわいい 静音 容量98L 旅行 海外 人気 おすすめ 女性 中学生 修学旅行 大きめ 7~14日 大型 TANOBI T9088 8088【一年間品質保証】,5180,4.34,9354,https://item.rakuten.co.jp/busyman/pp003394_1/?rafcid=wsc_i_ra_1097478371849223340,True,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,busyman:10001754,【商品限定P5倍開催！】スーツケース Mサイズ 軽量 キャリーケース 機内持込 フレームタイプ TSAロック 大容量 高級感 アルミ ダブルキャスター 頑丈 おしゃれ 海外 おすすめ 女性 Sサイズ Lサイズ TANOBI HL928【キャンペーン参加で3年間品質保証獲得！】,5780,4.39,384,https://item.rakuten.co.jp/busyman/pp190625/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
46,travelworld:10006794,【64%OFF&割引クーポン】スーツケース キャリーケース キャリーバッグ おしゃれ フレームタイプ 軽量 ダイヤル式 ダブルキャスター ビジネス バッグ M サイズ レジェンドウォーカー 3泊 4泊 5泊 無料受託手荷物 GRACE グレース グレイス【5509-57】【あす楽対応】,12780,4.5,1628,https://item.rakuten.co.jp/travelworld/5509-57/?rafcid=wsc_i_ra_1097478371849223340,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False
47,smile-net001:10000558,【楽天1位★正規品】 乗れる スーツケース キャリーバッグ 子供 乗れる キャリーバッグ 乗れる キャリーケース 子供 乗れる キャリーケース キッズ 乗れる スーツケース キャリーバッグ 座れる 子供 子供乗れる 拡張 多機能 軽量,17800,4.43,310,https://item.rakuten.co.jp/smile-net001/suitcase-10/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
48,fukukyugoods:10000007,先着様限定【最大24％OFFクーポン配布中！♪】 前開き スーツケース Sサイズ Mサイズ 40L 45L 機内持ち込み フロントオープン ストッパー付き YKKファスナー USBポート付き キャリーケース 5カラー選ぶ 1-4泊 ストッパー付き 大容量 修学旅行 海外旅行 GB0702,12980,4.35,195,https://item.rakuten.co.jp/fukukyugoods/0702/?rafcid=wsc_i_ra_1097478371849223340,True,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
49,lifeideakan:10000334,"【期間限定最安4,880~円】【60％以上割引】スーツケース キャリーバッグ キャリーケース 機内持ち込み 超軽量 静音 拡張機能付き S/M/Lサイズ 旅行 国内旅 海外旅 ビジネス 旅行ビジネス 出張 拡張 360度回転 YKKファスナー TSAロック",6880,4.45,383,https://item.rakuten.co.jp/lifeideakan/b11/?rafcid=wsc_i_ra_1097478371849223340,False,True,False,True,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
